time,load,wind_power,solar_power,temp,humidity,wind_speed,dhi,dni,ghi,season,day_of_week,source_row,season_code_raw,day_of_week_raw
2019-01-04 00:00:00,22447.416666666668,336.3333333333333,0.0,6.783333333333334,60.43333333333334,2.0,0.0,0.0,0.0,winter,4,869.5,1.0,4.0
2019-01-04 01:00:00,21625.083333333332,355.9166666666667,0.0,6.505,60.87866666666667,2.035,0.0,0.0,0.0,winter,4,881.5,1.0,4.0
2019-01-04 02:00:00,21174.333333333332,373.8333333333333,0.0,6.341666666666668,60.780166666666666,2.0333333333333337,0.0,0.0,0.0,winter,4,893.5,1.0,4.0
2019-01-04 03:00:00,21110.083333333332,432.9166666666667,0.0,6.161666666666668,60.803333333333335,2.0433333333333334,0.0,0.0,0.0,winter,4,905.5,1.0,4.0
2019-01-04 04:00:00,21752.166666666668,383.9166666666667,0.0,5.955000000000001,60.8905,2.04,0.0,0.0,0.0,winter,4,917.5,1.0,4.0
2019-01-04 05:00:00,23220.5,330.8333333333333,0.0,5.760000000000001,60.99666666666666,2.066666666666667,0.0,0.0,0.0,winter,4,929.5,1.0,4.0
2019-01-04 06:00:00,25450.833333333332,278.0833333333333,0.4166666666666667,5.911666666666668,60.54533333333333,2.12,0.0,0.0,0.0,winter,4,941.5,1.0,4.0
2019-01-04 07:00:00,26637.5,247.41666666666666,1062.5,7.213333333333334,57.721833333333336,2.2950000000000004,16.133333333333333,199.48333333333335,39.016666666666666,winter,4,953.5,1.0,4.0
2019-01-04 08:00:00,26309.75,233.66666666666666,5245.916666666667,9.325000000000001,52.414500000000004,2.6216666666666666,49.98333333333334,458.5833333333333,163.76666666666668,winter,4,965.5,1.0,4.0
2019-01-04 09:00:00,25374.583333333332,216.91666666666666,7803.25,11.395000000000001,46.23266666666667,2.795,68.58333333333333,628.0166666666667,302.48333333333335,winter,4,977.5,1.0,4.0
2019-01-04 10:00:00,24348.5,215.16666666666666,8208.5,13.171666666666667,41.53816666666667,2.851666666666667,91.89999999999999,700.3833333333333,415.76666666666665,winter,4,989.5,1.0,4.0
2019-01-04 11:00:00,23448.583333333332,211.91666666666666,8113.5,14.306666666666667,39.06283333333334,2.8633333333333333,100.76666666666667,735.6833333333334,477.3666666666666,winter,4,1001.5,1.0,4.0
2019-01-04 12:00:00,22902.833333333332,237.83333333333334,8140.916666666667,14.920000000000002,37.99016666666667,2.8683333333333336,92.45,821.2833333333333,508.1333333333334,winter,4,1013.5,1.0,4.0
