sample_index,selected_method,selected_score,target_cum,target_core,target_ramp,target_duration,score_DurationAware_RiskFirst_TCN_Empirical,score_RiskFirst_TCN_Empirical,score_extreme_conditioned_gaussian_copula,score_traditional_gaussian_copula,score_enhanced_gan,score_ordinary_conditional_tcn,score_targeted_seed45_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed45_Conditional_TCN_Risk_Generator,score_targeted_seed45_Conditional_Transformer_Risk_Generator,score_targeted_seed45_Expanded_ValSelected_Model_Ensemble,score_targeted_seed45_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed45_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed45_RiskKNN_Bootstrap_Generator,score_targeted_seed45_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed45_TransformerVAE_Augmented_TailWeighted_Copula,score_targeted_seed46_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed46_Conditional_TCN_Risk_Generator,score_targeted_seed46_Conditional_Transformer_Risk_Generator,score_targeted_seed46_Expanded_ValSelected_Model_Ensemble,score_targeted_seed46_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed46_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed46_RiskKNN_Bootstrap_Generator,score_targeted_seed46_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed46_TransformerVAE_Augmented_TailWeighted_Copula,score_targeted_seed47_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed47_Conditional_TCN_Risk_Generator,score_targeted_seed47_Conditional_Transformer_Risk_Generator,score_targeted_seed47_Expanded_ValSelected_Model_Ensemble,score_targeted_seed47_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed47_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed47_RiskKNN_Bootstrap_Generator,score_targeted_seed47_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed47_TransformerVAE_Augmented_TailWeighted_Copula
11,targeted_seed45_Expanded_ValSelected_Model_Ensemble,0.05971473809053514,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.34386354356477855,0.5397836580387555,0.8765298875081492,0.9107304010481314,0.6153241944509864,0.2640556724506306,0.4475105801846687,0.4020003272240795,0.20107158556971938,0.05971473809053514,0.05971473809053514,0.3014020337915511,0.24568662190340562,0.05971473809053514,0.32091734769829455,0.77291242488816,0.2316382142190713,0.3022743392025635,0.77291242488816,0.77291242488816,0.3014020337915511,0.1634558094765753,0.23968002151622847,0.22426828031293325,0.8910476141430689,0.3804684744896845,0.37212165482001264,0.37212165482001264,0.37212165482001264,0.3014020337915511,0.21779708146398633,0.24824757140244263,0.3434894148607494
12,ordinary_conditional_tcn,0.18611054903273128,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.2813496616530683,0.2677916610965105,0.8777847636579013,1.1814349329941234,1.3217071259134294,0.18611054903273128,0.5233940886218773,0.366897209460142,0.2759081857576964,0.2122826900199109,0.2122826900199109,0.3241734477226309,0.3849558135082201,0.2122826900199109,0.5558130349936053,0.47881794556088997,0.39433632754066167,0.4601884536820639,0.47881794556088997,0.47881794556088997,0.3241734477226309,0.3326676466465697,0.3511421282557859,0.38782992179931275,0.6684437453354485,0.5599005429220145,0.43532336557731344,0.43532336557731344,0.43532336557731344,0.3241734477226309,0.290114255988529,0.27085131083617264,0.6428994596901711
13,targeted_seed45_TransformerVAE_Augmented_TailWeighted_Copula,0.2554131278413154,54.00166702270508,25.422154545783997,7.032369449734688,17.21875,0.26508595988326467,0.323959007355692,2.1930603251707383,1.84954349478889,0.817144071848139,0.3417313527084749,0.2935002467454074,0.5467838794324802,0.8631724271966703,0.7740883929955563,0.7740883929955563,0.4610102140619036,0.7110198044812861,0.7740883929955563,0.2554131278413154,0.35908172701883134,0.40702211005656547,0.2744502816107147,0.35908172701883134,0.35908172701883134,0.4610102140619036,0.6766521584551396,0.4252738834511965,0.6476422658872678,0.40575353387792046,0.6043889781900265,0.32934572555808195,0.32934572555808195,0.32934572555808195,0.4610102140619036,0.6656590108282362,0.7766956207580565,0.9253479006438871
14,DurationAware_RiskFirst_TCN_Empirical,0.15189946992330283,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.15189946992330283,0.15596756882571838,2.405089617882891,0.8727930583530416,0.20500782738556717,2.156510639734539,1.6684119293564328,2.0176690594752356,2.2814556481710717,1.7952983721982732,1.7952983721982732,1.924550696744087,1.8446247758997285,1.7952983721982732,1.1109273220340203,2.4255647791829684,1.2858892531631054,2.565979680854097,2.4255647791829684,2.4255647791829684,1.924550696744087,1.7858020092714442,1.6732195318499927,2.319861733871933,1.8658321571101202,2.4927652044151194,1.7686303588934633,1.7686303588934633,1.7686303588934633,1.924550696744087,1.8361801977561107,1.650571616226556,1.8782599762173622
15,RiskFirst_TCN_Empirical,0.1489220355820399,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.15369311534566868,0.1489220355820399,0.2129880947377418,0.31342023301070066,0.5774280641836312,0.5728904530995141,0.6566891162822684,0.1659895529937976,0.7599414150455996,0.43404324113407644,0.43404324113407644,0.8926615886611502,0.7625660722080863,0.43404324113407644,0.5533723189588549,0.36751740858632537,0.8361154852015715,0.6242439839188245,0.36751740858632537,0.36751740858632537,0.8926615886611502,0.7243558028099671,0.2956627810690991,0.18629143470841691,0.6534533746067591,0.4434978544712612,0.3465320799874843,0.3465320799874843,0.3465320799874843,0.8926615886611502,0.7411449535827807,0.5597167159164183,0.4151918679644616
16,DurationAware_RiskFirst_TCN_Empirical,0.42134061521394217,8.403645277023315,0.7977311611175537,3.599659502506256,7.125,0.42134061521394217,0.45329676730832824,2.814393557955137,0.44011713122185625,0.4941324207373766,1.4381499506424535,1.015674597823258,2.8357230894777734,1.4101233134697642,2.8246294301524517,2.8246294301524517,2.1315804609872737,2.3780787579694125,2.8246294301524517,2.1116457888431217,1.3441504016286296,2.526795367085424,1.4723327385490037,1.3441504016286296,1.3441504016286296,2.1315804609872737,2.2950769652230716,2.5776147323792036,1.4042160356071074,2.074181412428302,1.8297462820258452,2.5259416681229285,2.5259416681229285,2.5259416681229285,2.1315804609872737,2.3775036275594172,2.9624578906668244,2.1980607941019836
17,targeted_seed45_Conditional_Transformer_Risk_Generator,0.7989822736772537,16.021092236042012,6.265504667162895,4.953633111715315,15.0,0.9158074104591416,1.0630144185219454,1.6716139310463045,4.413104131520474,1.5480817855111717,1.8131810125103598,1.4070397267015782,1.4008720537766493,0.7989822736772537,2.180338646140793,2.180338646140793,2.2140106571471136,0.9214363894313515,2.180338646140793,1.728312146339786,1.0806204980294507,1.8583078619000877,1.011265465176329,1.0806204980294507,1.0806204980294507,2.2140106571471136,0.9579425508233608,2.7138322754438824,2.1895069757465047,0.9576337801450556,1.6995403381224428,0.9226405053194474,0.9226405053194474,0.9226405053194474,2.2140106571471136,1.3554848048399226,2.057143791271568,1.8794313468411563
18,targeted_seed45_Conditional_NormalizingFlow_Risk_Generator,0.14221912180726207,12.364845424890518,3.256978750228882,4.096752405166626,12.0,0.6794621952089008,0.7747984555678414,1.1383289192615589,1.952421416930118,1.0995905674862285,2.1194864477776676,0.14221912180726207,1.566695708804909,2.2632042096431695,2.240888954686839,2.240888954686839,2.8270529859297344,2.783542521058525,2.240888954686839,2.505457247140248,0.5759626574031743,1.6666353899104562,3.180804936185543,0.5759626574031743,0.5759626574031743,2.8270529859297344,1.8918598336288508,2.39037325048507,2.808484498588817,0.9707988584971212,3.068770165703797,2.295165131640998,2.295165131640998,2.295165131640998,2.8270529859297344,2.9269537501191354,2.0038691291307846,2.337985001294146
19,DurationAware_RiskFirst_TCN_Empirical,0.335581335779194,6.850719726085661,0.40889650583267195,3.3420043110847466,7.0,0.335581335779194,0.33694089254311016,4.883836234938115,0.5608395041618447,0.338780963724017,1.1946876692834816,0.6360930148936524,1.9410261114708438,1.5747567198709485,1.7939992474615345,1.7939992474615345,2.041592960917907,1.5704261038748493,1.7939992474615345,1.7795667802611996,1.554078351213208,1.5654544822218912,1.897889246400523,1.554078351213208,1.554078351213208,2.041592960917907,2.1207363830347568,2.2559328850296128,1.6270658462042225,1.0549842072945772,1.2994040446590833,2.13757702133282,2.13757702133282,2.13757702133282,2.041592960917907,1.5727195629338206,2.335472720828162,1.5401608376888762
20,targeted_seed46_Conditional_NormalizingFlow_Risk_Generator,0.1692168974480721,12.37794440984726,3.266519069671631,4.107894992828369,12.0,0.8933340387077262,0.8921297921793544,1.1287540473383428,1.153964682983225,0.46137035018544065,2.0869056354644684,0.9528077595737108,1.0376811467728713,1.8271002927106028,2.4855000794303495,2.4855000794303495,2.619503398920874,2.7089048720796414,2.4855000794303495,2.103599790194421,0.1692168974480721,2.1777783273661426,1.495406651411432,0.1692168974480721,0.1692168974480721,2.619503398920874,2.676585542817988,2.362050681063873,2.1937678540892462,0.9324199946256937,1.5523914902016047,2.193208773023914,2.193208773023914,2.193208773023914,2.619503398920874,2.7088572561004343,2.7430582362918763,1.6795837477360858
